Izvestaj o ispitivanju materijala u mehanickoj laboratoriji.
- Broj izvestaja:	0       
- Broj uzorka:		          
- Polazni kvalitet:	                    
- Nazivna debljina:	0.000 
- Debljina a:		0.191 
- Sirina b:		19.540 
- Duzina L0:		80.000  
- Povrsina S0:		3.73214       
- Sarza:		        
- Datum ispitivanja:	15:10:2008
- Vreme ispitivanja:	9:16:0
- Operater:		                         
- Opseg:		0       
- Broj zapisa:		19840     
Sila	a
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-13080	348550
-12960	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12720	348550
-12600	348550
-12600	348550
-12720	348550
-12840	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-13080	348550
-13080	348550
-13080	348550
-13080	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12840	348550
-12840	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12720	348550
-12840	348550
-12840	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12600	348550
-12600	348550
-12600	348550
-12600	348550
-12600	348550
-12600	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12720	348550
-12600	348550
-12720	348550
-12600	348550
-12600	348550
-12600	348550
-12600	348550
-12720	348550
-12720	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12960	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12960	348550
-12960	348550
-12960	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12960	348550
-12960	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12960	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12840	348550
-12840	348550
-12960	348550
-12960	348550
-12960	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12960	348550
-12840	348550
-12840	348550
-12960	348550
-12960	348550
-12960	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12960	348550
-13560	348550
-14280	348550
-14280	348550
-13920	348550
-13320	348550
-13080	348550
-12960	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12960	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12960	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12960	348550
-12960	348550
-12960	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12840	348550
-12960	348550
-12960	348550
-12960	348550
